Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
County,Santa Clara County,2021,November,11/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,17200
County,Santa Clara County,2021,November,11/01/2021,55520000,Finance and Insurance,N,23000
County,Santa Clara County,2021,November,11/01/2021,60550000,Management of Companies and Enterprises,N,14000
County,Santa Clara County,2021,November,11/01/2021,90920000,State Government,N,7200
County,Santa Clara County,2021,December,12/01/2021,32000000,Nondurable Goods,N,11800
County,Santa Clara County,2021,December,12/01/2021,42000000,Retail Trade,N,76300
County,Santa Clara County,2021,December,12/01/2021,50000000,Information,N,109600
County,Santa Clara County,2021,December,12/01/2021,65000000,Educational and Health Services,N,182100
County,Santa Clara County,2021,December,12/01/2021,70000000,Leisure and Hospitality,N,90200
County,Santa Clara County,2021,December,12/01/2021,65620000,Health Care and Social Assistance,N,136600
County,Santa Clara County,2021,December,12/01/2021,60560000,Administrative and Support and Waste Ser,N,63900
County,Santa Clara County,2021,December,12/01/2021,6000000,Goods Producing,N,221000
County,Santa Clara County,2021,December,12/01/2021,80000000,Other Services,N,22800
County,Santa Clara County,2021,December,12/01/2021,7000000,Service Providing,N,907700
County,Santa Clara County,2021,December,12/01/2021,55000000,Financial Activities,N,37200
County,Santa Clara County,2021,December,12/01/2021,11000000,Total Farm,N,2200
County,Santa Clara County,2021,December,12/01/2021,90910000,Federal Government,N,10300
County,Santa Clara County,2021,December,12/01/2021,90930000,Local Government,N,75100
County,Santa Clara County,2021,December,12/01/2021,40000000,"Trade, Transportation and Utilities",N,122600
County,Santa Clara County,2021,December,12/01/2021,90000000,Government,N,92600
County,Santa Clara County,2021,December,12/01/2021,60000000,Professional and Business Services,N,250600
County,Santa Clara County,2021,December,12/01/2021,55530000,Real Estate and Rental and Leasing,N,14200
County,Santa Clara County,2021,December,12/01/2021,60540000,"Professional, Scientific and Technical S",N,172600
County,Santa Clara County,2021,December,12/01/2021,65610000,Educational Services,N,45500
County,Santa Clara County,2021,December,12/01/2021,20000000,Construction,N,51000
County,Santa Clara County,2021,December,12/01/2021,31000000,Durable Goods,N,158000
County,Santa Clara County,2021,December,12/01/2021,1000000,Total Wage and Salary,N,1130900
County,Santa Clara County,2021,December,12/01/2021,55520000,Finance and Insurance,N,23000
County,Santa Clara County,2021,December,12/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,18300
County,Santa Clara County,2021,December,12/01/2021,41000000,Wholesale Trade,N,28000
County,Santa Clara County,2021,December,12/01/2021,60550000,Management of Companies and Enterprises,N,14100
County,Santa Clara County,2021,December,12/01/2021,90920000,State Government,N,7200
County,Santa Clara County,2021,December,12/01/2021,0,Total Nonfarm,N,1128700
County,Santa Clara County,2021,December,12/01/2021,10000000,Mining and Logging,N,200
County,Santa Clara County,2021,December,12/01/2021,30000000,Manufacturing,N,169800
County,Santa Clara County,2020,January,01/01/2020,6000000,Goods Producing,N,218700
County,Santa Clara County,2020,January,01/01/2020,32000000,Nondurable Goods,N,10400
County,Santa Clara County,2020,January,01/01/2020,42000000,Retail Trade,N,80400
County,Santa Clara County,2020,January,01/01/2020,50000000,Information,N,105100
County,Santa Clara County,2020,January,01/01/2020,60560000,Administrative and Support and Waste Ser,N,61300
County,Santa Clara County,2020,January,01/01/2020,65000000,Educational and Health Services,N,180800
County,Santa Clara County,2020,January,01/01/2020,65620000,Health Care and Social Assistance,N,132400
County,Santa Clara County,2020,January,01/01/2020,70000000,Leisure and Hospitality,N,103400
County,Santa Clara County,2020,January,01/01/2020,80000000,Other Services,N,28200
County,Santa Clara County,2020,January,01/01/2020,11000000,Total Farm,N,3000
County,Santa Clara County,2020,January,01/01/2020,7000000,Service Providing,N,921600
County,Santa Clara County,2020,January,01/01/2020,55000000,Financial Activities,N,38800
County,Santa Clara County,2020,January,01/01/2020,90910000,Federal Government,N,10200
County,Santa Clara County,2020,January,01/01/2020,90930000,Local Government,N,78400
County,Santa Clara County,2020,January,01/01/2020,1000000,Total Wage and Salary,N,1143300
County,Santa Clara County,2020,January,01/01/2020,20000000,Construction,N,50900
County,Santa Clara County,2020,January,01/01/2020,31000000,Durable Goods,N,157200
County,Santa Clara County,2020,January,01/01/2020,40000000,"Trade, Transportation and Utilities",N,127400
County,Santa Clara County,2020,January,01/01/2020,55530000,Real Estate and Rental and Leasing,N,16200
County,Santa Clara County,2020,January,01/01/2020,60000000,Professional and Business Services,N,242600
County,Santa Clara County,2020,January,01/01/2020,60540000,"Professional, Scientific and Technical S",N,165700
County,Santa Clara County,2020,January,01/01/2020,65610000,Educational Services,N,48400
County,Santa Clara County,2020,January,01/01/2020,90000000,Government,N,95300
County,Santa Clara County,2020,January,01/01/2020,60550000,Management of Companies and Enterprises,N,15600
County,Santa Clara County,2020,January,01/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,16600
County,Santa Clara County,2020,January,01/01/2020,55520000,Finance and Insurance,N,22600
County,Santa Clara County,2020,January,01/01/2020,0,Total Nonfarm,N,1140300
County,Santa Clara County,2020,January,01/01/2020,10000000,Mining and Logging,N,200
County,Santa Clara County,2020,January,01/01/2020,30000000,Manufacturing,N,167600
County,Santa Clara County,2020,January,01/01/2020,41000000,Wholesale Trade,N,30400
County,Santa Clara County,2020,January,01/01/2020,90920000,State Government,N,6700
County,Santa Clara County,2020,February,02/01/2020,6000000,Goods Producing,N,219500
County,Santa Clara County,2020,February,02/01/2020,80000000,Other Services,N,28500
County,Santa Clara County,2020,February,02/01/2020,70000000,Leisure and Hospitality,N,103700
County,Santa Clara County,2020,February,02/01/2020,65620000,Health Care and Social Assistance,N,133500
County,Santa Clara County,2020,February,02/01/2020,65000000,Educational and Health Services,N,183600
County,Santa Clara County,2020,February,02/01/2020,60560000,Administrative and Support and Waste Ser,N,61800
County,Santa Clara County,2020,February,02/01/2020,50000000,Information,N,105400
County,Santa Clara County,2020,February,02/01/2020,42000000,Retail Trade,N,79300
County,Santa Clara County,2020,February,02/01/2020,32000000,Nondurable Goods,N,10400
County,Santa Clara County,2020,February,02/01/2020,7000000,Service Providing,N,926600
County,Santa Clara County,2020,February,02/01/2020,11000000,Total Farm,N,3100
County,Santa Clara County,2020,February,02/01/2020,90910000,Federal Government,N,10200
County,Santa Clara County,2020,February,02/01/2020,55000000,Financial Activities,N,39100
County,Santa Clara County,2020,February,02/01/2020,90930000,Local Government,N,79500
County,Santa Clara County,2020,February,02/01/2020,20000000,Construction,N,51600
County,Santa Clara County,2020,February,02/01/2020,1000000,Total Wage and Salary,N,1149200
County,Santa Clara County,2020,February,02/01/2020,90000000,Government,N,96700
County,Santa Clara County,2020,February,02/01/2020,65610000,Educational Services,N,50100
County,Santa Clara County,2020,February,02/01/2020,60540000,"Professional, Scientific and Technical S",N,166600
County,Santa Clara County,2020,February,02/01/2020,60000000,Professional and Business Services,N,243900
County,Santa Clara County,2020,February,02/01/2020,55530000,Real Estate and Rental and Leasing,N,16400
County,Santa Clara County,2020,February,02/01/2020,40000000,"Trade, Transportation and Utilities",N,125700
County,Santa Clara County,2020,February,02/01/2020,31000000,Durable Goods,N,157300
County,Santa Clara County,2020,February,02/01/2020,60550000,Management of Companies and Enterprises,N,15500
County,Santa Clara County,2020,February,02/01/2020,55520000,Finance and Insurance,N,22700
County,Santa Clara County,2020,February,02/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,16000
County,Santa Clara County,2020,February,02/01/2020,41000000,Wholesale Trade,N,30400
County,Santa Clara County,2020,February,02/01/2020,30000000,Manufacturing,N,167700
County,Santa Clara County,2020,February,02/01/2020,10000000,Mining and Logging,N,200
County,Santa Clara County,2020,February,02/01/2020,0,Total Nonfarm,N,1146100
County,Santa Clara County,2020,February,02/01/2020,90920000,State Government,N,7000
County,Santa Clara County,2020,March,03/01/2020,6000000,Goods Producing,N,218800
County,Santa Clara County,2020,March,03/01/2020,32000000,Nondurable Goods,N,10200
County,Santa Clara County,2020,March,03/01/2020,42000000,Retail Trade,N,78300
County,Santa Clara County,2020,March,03/01/2020,50000000,Information,N,106400
County,Santa Clara County,2020,March,03/01/2020,60560000,Administrative and Support and Waste Ser,N,60200
County,Santa Clara County,2020,March,03/01/2020,65000000,Educational and Health Services,N,182100
County,Santa Clara County,2020,March,03/01/2020,65620000,Health Care and Social Assistance,N,132600
County,Santa Clara County,2020,March,03/01/2020,70000000,Leisure and Hospitality,N,99400
County,Santa Clara County,2020,March,03/01/2020,80000000,Other Services,N,27700
County,Santa Clara County,2020,March,03/01/2020,11000000,Total Farm,N,3000
County,Santa Clara County,2020,March,03/01/2020,7000000,Service Providing,N,916100
County,Santa Clara County,2020,March,03/01/2020,55000000,Financial Activities,N,38700
County,Santa Clara County,2020,March,03/01/2020,90930000,Local Government,N,79300
County,Santa Clara County,2020,March,03/01/2020,90910000,Federal Government,N,10200
County,Santa Clara County,2020,March,03/01/2020,1000000,Total Wage and Salary,N,1137900
County,Santa Clara County,2020,March,03/01/2020,20000000,Construction,N,51100
County,Santa Clara County,2020,March,03/01/2020,31000000,Durable Goods,N,157300
County,Santa Clara County,2020,March,03/01/2020,40000000,"Trade, Transportation and Utilities",N,124100
County,Santa Clara County,2020,March,03/01/2020,55530000,Real Estate and Rental and Leasing,N,16200
County,Santa Clara County,2020,March,03/01/2020,60000000,Professional and Business Services,N,240900
County,Santa Clara County,2020,March,03/01/2020,60540000,"Professional, Scientific and Technical S",N,165200
County,Santa Clara County,2020,March,03/01/2020,65610000,Educational Services,N,49500
County,Santa Clara County,2020,March,03/01/2020,90000000,Government,N,96800
County,Santa Clara County,2020,March,03/01/2020,60550000,Management of Companies and Enterprises,N,15500
County,Santa Clara County,2020,March,03/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,15700
County,Santa Clara County,2020,March,03/01/2020,55520000,Finance and Insurance,N,22500
County,Santa Clara County,2020,March,03/01/2020,0,Total Nonfarm,N,1134900
County,Santa Clara County,2020,March,03/01/2020,10000000,Mining and Logging,N,200
County,Santa Clara County,2020,March,03/01/2020,30000000,Manufacturing,N,167500
County,Santa Clara County,2020,March,03/01/2020,41000000,Wholesale Trade,N,30100
County,Santa Clara County,2020,March,03/01/2020,90920000,State Government,N,7300
County,Santa Clara County,2020,April,04/01/2020,6000000,Goods Producing,N,196100
County,Santa Clara County,2020,April,04/01/2020,80000000,Other Services,N,17700
County,Santa Clara County,2020,April,04/01/2020,70000000,Leisure and Hospitality,N,52000
County,Santa Clara County,2020,April,04/01/2020,65620000,Health Care and Social Assistance,N,118700
County,Santa Clara County,2020,April,04/01/2020,65000000,Educational and Health Services,N,161300
County,Santa Clara County,2020,April,04/01/2020,60560000,Administrative and Support and Waste Ser,N,53500
County,Santa Clara County,2020,April,04/01/2020,50000000,Information,N,104700
County,Santa Clara County,2020,April,04/01/2020,42000000,Retail Trade,N,60900
County,Santa Clara County,2020,April,04/01/2020,32000000,Nondurable Goods,N,8700
County,Santa Clara County,2020,April,04/01/2020,7000000,Service Providing,N,799200
County,Santa Clara County,2020,April,04/01/2020,11000000,Total Farm,N,2800
County,Santa Clara County,2020,April,04/01/2020,55000000,Financial Activities,N,36900
County,Santa Clara County,2020,April,04/01/2020,90910000,Federal Government,N,10200
County,Santa Clara County,2020,April,04/01/2020,90930000,Local Government,N,76400
County,Santa Clara County,2020,April,04/01/2020,1000000,Total Wage and Salary,N,998100
County,Santa Clara County,2020,April,04/01/2020,20000000,Construction,N,33600
County,Santa Clara County,2020,April,04/01/2020,90000000,Government,N,93900
County,Santa Clara County,2020,April,04/01/2020,65610000,Educational Services,N,42600
County,Santa Clara County,2020,April,04/01/2020,60540000,"Professional, Scientific and Technical S",N,161800
County,Santa Clara County,2020,April,04/01/2020,60000000,Professional and Business Services,N,229900
County,Santa Clara County,2020,April,04/01/2020,55530000,Real Estate and Rental and Leasing,N,14600
County,Santa Clara County,2020,April,04/01/2020,40000000,"Trade, Transportation and Utilities",N,102800
County,Santa Clara County,2020,April,04/01/2020,31000000,Durable Goods,N,153600
County,Santa Clara County,2020,April,04/01/2020,60550000,Management of Companies and Enterprises,N,14600
County,Santa Clara County,2020,April,04/01/2020,55520000,Finance and Insurance,N,22300
County,Santa Clara County,2020,April,04/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,13800
County,Santa Clara County,2020,April,04/01/2020,41000000,Wholesale Trade,N,28100
County,Santa Clara County,2020,April,04/01/2020,30000000,Manufacturing,N,162300
County,Santa Clara County,2020,April,04/01/2020,10000000,Mining and Logging,N,200
County,Santa Clara County,2020,April,04/01/2020,0,Total Nonfarm,N,995300
County,Santa Clara County,2020,April,04/01/2020,90920000,State Government,N,7300
County,Santa Clara County,2020,May,05/01/2020,6000000,Goods Producing,N,208600
County,Santa Clara County,2020,May,05/01/2020,32000000,Nondurable Goods,N,9100
County,Santa Clara County,2020,May,05/01/2020,42000000,Retail Trade,N,60700
County,Santa Clara County,2020,May,05/01/2020,50000000,Information,N,105600
County,Santa Clara County,2020,May,05/01/2020,60560000,Administrative and Support and Waste Ser,N,54800
County,Santa Clara County,2020,May,05/01/2020,65000000,Educational and Health Services,N,163400
County,Santa Clara County,2020,May,05/01/2020,65620000,Health Care and Social Assistance,N,120800
County,Santa Clara County,2020,May,05/01/2020,70000000,Leisure and Hospitality,N,56900
County,Santa Clara County,2020,May,05/01/2020,80000000,Other Services,N,18300
